,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
43,0.26731214529447556,1.0,0.0,0.0,0.0,0.17728894191856315,0.0,0.0,0.0,0.2357017889905237,0.09016696346674323,0.0,0.19056161401870997,0.08636124286225169,0.06438407509673129,0.0,1.0
44,0.5283491341638148,1.0,0.17636980648666908,0.10735759138153207,0.21660409352856966,0.0,1.0,0.577349980514419,1.0,0.0,0.0,0.23635972962353272,0.5123837993923201,0.16792830207181772,0.13093929001534102,0.0,1.0
45,0.343145830673416,1.0,0.09439899957947909,0.048782282877046536,0.12292725943057184,0.0625880142705381,0.577349980514419,0.28867455724396635,0.577349980514419,0.33333366666650005,0.12751534261266767,0.11817986481176636,0.25231875340102694,0.0,0.10590393756796841,0.0,1.0
46,0.1578427566031777,0.7071067811865476,0.04730522921842302,0.0,0.06983790756697493,0.1466439376646765,0.6123724356957945,0.0,0.5,0.2886751345948129,0.09016696346674323,0.091541729654603,0.2056170668411862,0.05890828858657883,0.0434133327099295,0.0,0.3734801378616086
47,0.4531325839225508,1.0,0.0,0.0,0.0,0.2049964750649691,0.0,0.0,0.0,0.5773502691896258,0.23855936180684895,0.0,0.34752870979718925,0.0,0.10590393756796841,0.0,1.0
48,0.1098674941657535,1.0,0.22079037182661046,0.18552150305702506,0.20951478335536242,0.0,1.0,0.8164967850518458,1.0,0.0,0.0,0.4929673009201891,0.3032164080102307,0.2239538930799438,0.047470852077916646,0.9574272818339783,1.0
49,0.21298048320711027,1.0,0.10172898153772694,0.11158203467193553,0.0,0.12143414290271597,0.40824869871194935,0.40824869871194935,0.0,0.2357017889905237,0.12751534261266767,0.091541729654603,0.3381275417099062,0.10765727057964687,0.06075890015265449,0.28867455724396635,1.0
50,0.50887703380511,1.0,0.13557832623847335,0.1258971911218614,0.1065311639328553,0.42541135886586245,0.7905694150420949,0.6123724356957945,0.5,0.7637626158259734,0.5484642268462742,0.15855492677450697,0.6168119452040124,0.39994725773595985,0.11466718297259289,0.0,0.3734801378616086
51,0.23802305846977942,1.0,0.251742591147084,0.23346558477784277,0.19845066557375582,0.0,0.8164967850518458,0.7637623976080519,0.7071067811865476,0.0,0.0,0.2242305278255807,0.2583994175975316,0.16612745725254832,0.13112513265695883,0.0,1.0
52,0.2867361110519122,1.0,0.0,0.0,0.0,0.08256830703495704,0.0,0.0,0.0,0.4082482904638631,0.15617376188860607,0.0,0.3135404309794674,0.11678908083048216,0.08678027150518652,0.0,1.0
53,0.1562086199962776,0.9428091005076267,0.2008971189924448,0.22035519237547468,0.0,0.20501677332176665,0.8164967850518458,0.8164967850518458,0.0,0.2721653908931112,0.09016696346674323,0.17528906692443832,0.28712475605122845,0.24762124566927057,0.041154488615121755,0.4472135954999579,0.5425821165873712
54,0.018701855920421853,0.797724263138586,0.07950739423751345,0.0,0.11737877907772673,0.0,0.8164967850518458,0.0,0.8164967850518458,0.0,0.0,0.14948701855038715,0.14778255430417533,0.09067358425320951,0.10590393756796841,0.0,1.0
55,0.26248046643859624,1.0,0.16180512478010173,0.17747690746922995,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.12945955560063088,0.4236856611389755,0.0,0.10590393756796841,0.0,1.0
56,0.43631265425640375,1.0,0.0799256315841918,0.08766690140602883,0.0,0.11908542407036282,0.5,0.5,0.0,0.5270464875131985,0.20161945963637798,0.10570328451633798,0.3381275417099062,0.0,0.10590393756796841,0.0,1.0
57,0.35399411658101715,1.0,0.32618418189825304,0.3427699589351178,0.13800644107351576,0.0,0.9574272818339783,0.9574272818339783,0.7071067811865476,0.0,0.0,0.3425177889602085,0.4787187834492222,0.33460283961755755,0.13057997379651481,0.28867455724396635,1.0
58,0.45665505325090155,1.0,0.0,0.0,0.0,0.06902386264646342,0.0,0.0,0.0,0.3481551378336963,0.15617376188860607,0.0,0.3381275417099062,0.12280536821489987,0.1442900974129291,0.0,0.8546470539122413
59,0.5371199356047371,1.0,0.06833519128584456,0.0,0.10088497300281038,0.14349483174444408,0.6454974825667409,0.0,0.577349980514419,0.4714042850887124,0.18033392693348646,0.12945955560063088,0.4236856611389755,0.20398703816093383,0.15706433768729858,0.0,1.0
60,0.31412847374600933,0.852803025322964,0.04800272534076382,0.05265207301160393,0.0,0.0,0.40824869871194935,0.40824869871194935,0.0,0.0,0.0,0.07474350927519358,0.4427239694466418,0.26304993167047513,0.08423835668082401,0.0,1.0
61,0.28582929670446117,1.0,0.03674139723249193,0.040300018715619154,0.0,0.0,0.28867455724396635,0.28867455724396635,0.0,0.0,0.0,0.05285164225816899,0.19820704745771417,0.08164246678773542,0.10422913853858919,0.0,1.0
62,0.20618706680097101,0.9534626369187206,0.0,0.0,0.0,0.2846630623955629,0.0,0.0,0.0,0.6030229404149288,0.23855936180684895,0.0,0.34519978663693907,0.29359691405440463,0.0557644844519087,0.30151119382205366,0.8546470539122413
63,0.019380068051642437,0.30151119382205366,0.1308778995154556,0.14355419764138502,0.0,0.0,0.28867455724396635,0.28867455724396635,0.0,0.0,0.0,0.05285164225816899,0.19820704745771417,0.0,0.10590393756796841,0.0,1.0
64,0.3178487401146192,1.0,0.19619424279563852,0.0,0.2896465278768436,0.1845797187668698,1.0,0.0,1.0,0.2357017889905237,0.18033392693348646,0.4127845218179988,0.2163347401669113,0.26965109701919276,0.20638326817802863,0.28867455724396635,1.0
65,0.3038418425977736,1.0,0.09169573590414277,0.08932195065136693,0.06222539674441619,0.0,0.7637623976080519,0.577349980514419,0.40824869871194935,0.0,0.0,0.17528906692443832,0.21281216550777782,0.12380572314476179,0.10795867854622014,0.0,1.0
66,0.2062207429561197,0.9354143466934853,0.0,0.0,0.0,0.13882326716125865,0.0,0.0,0.0,0.2886751345948129,0.09016696346674323,0.0,0.19056161401870997,0.053665061457646344,0.04798083855256483,0.0,0.3734801378616086
67,0.2877072903761899,1.0,0.0,0.0,0.0,0.09012921434677396,0.0,0.0,0.0,0.5270464875131985,0.22086305214969307,0.0,0.2583994175975316,0.10318340229844268,0.06749271082366075,0.0,1.0
68,0.45776825997511456,1.0,0.07330219558562676,0.06838135484601209,0.05692099788303084,0.0,0.8164967850518458,0.28867455724396635,0.7637623976080519,0.0,0.0,0.14948701855038715,0.4236856611389755,0.3682123637862056,0.11405076287421849,0.28867455724396635,1.0
69,0.29873291560563464,1.0,0.1667571642340888,0.18290858121351744,0.0,0.0,0.577349980514419,0.577349980514419,0.0,0.0,0.0,0.10570328451633798,0.2056170668411862,0.178925599766079,0.10949397448017675,0.0,1.0
70,0.5368157791541661,1.0,0.09244544209668448,0.0,0.1364795466971761,0.11518522643339556,0.9574272818339783,0.0,0.9128707466010728,0.4714042850887124,0.18033392693348646,0.17528906692443832,0.43330003541277173,0.15936692299663335,0.16853108935564612,0.0,1.0
71,0.3962752871504191,0.9534626369187206,0.30370569051521723,0.20205270013190313,0.3564753380904024,0.7609768133364843,0.8164967850518458,0.7071067811865476,0.7637623976080519,0.7453558434287166,0.4685212856658182,0.30360956992446836,0.46104306688172997,0.7460710547352497,0.11992850045838999,0.6741995253632266,1.0
72,0.18560384225930673,1.0,0.0,0.0,0.0,0.17685540519535892,0.0,0.0,0.0,0.2886751345948129,0.15617376188860607,0.0,0.46104306688172997,0.13397815150351775,0.04247602501228632,0.5,0.3734801378616086
73,0.30820998828116564,1.0,0.12065501118788227,0.11109506802854942,0.09679761245907761,0.0,0.7071067811865476,0.31622776601683794,0.6324555320336759,0.0,0.0,0.14948701855038715,0.24295504800704076,0.13239121319096436,0.08982494593128638,0.0,0.7025227447132645
74,0.16719490922664546,0.9534626369187206,0.12707871448500052,0.11258233891405141,0.11061444551032003,0.0,0.5222327067505443,0.30151119382205366,0.42640121951045123,0.0,0.0,0.13983230179646733,0.4236856611389755,0.1604127128470717,0.04745070942159756,0.0,0.8546470539122413
75,0.5547478299179588,1.0,0.10703962907466438,0.07823688092737541,0.11782661461279074,0.0,0.9128707466010728,0.40824869871194935,0.8660254037844386,0.0,0.0,0.19775273765841178,0.4236856611389755,0.1980776501666106,0.16777551232159899,0.0,1.0
76,0.3012015252182178,1.0,0.11117378657041788,0.12194162489585374,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.21791290351778864,0.5887404708481778,0.24157058636455914,0.08989014030605375,0.0,1.0
77,0.17434063711339884,1.0,0.08077959332494739,0.0,0.1192569587999888,0.0,0.8660254037844386,0.0,0.8164967850518458,0.0,0.0,0.14948701855038715,0.19056161401870997,0.16843057382009946,0.04941532981921488,0.0,1.0
78,0.25162475813860546,1.0,0.0,0.0,0.0,0.02851436307912418,0.0,0.0,0.0,0.2357017889905237,0.09016696346674323,0.0,0.16595005351875558,0.02402590230260686,0.3281141480130573,0.0,1.0
79,0.5884360902665502,1.0,0.08902492089481774,0.09764751066801872,0.0,0.3131338027411822,0.7637623976080519,0.7637623976080519,0.0,0.5270464875131985,0.23855936180684895,0.13983230179646733,0.46104306688172997,0.17896783911003686,0.18059898947085987,0.0,1.0
80,0.03019083408006512,0.9534626369187206,0.07066050345539998,0.03140821749515279,0.09536829195865422,0.0,0.8164967850518458,0.40824869871194935,0.7637623976080519,0.0,0.0,0.19055930615430766,0.3830618979140001,0.08398958949567428,0.039399893414034326,0.42640121951045123,1.0
81,0.06545383932368662,0.5222327067505443,0.0,0.0,0.0,0.2516587563326324,0.0,0.0,0.0,0.33333366666650005,0.20161945963637798,0.0,0.5441202197778648,0.0479397344290541,0.045949367068735016,0.0,1.0
82,0.014100639859455017,0.797724263138586,0.05208757187224534,0.026302728810656376,0.06826419266350406,0.0,0.6454974825667409,0.40824869871194935,0.5,0.0,0.0,0.11817986481176636,0.6168119452040124,0.06435301781512388,0.035609851050876835,0.66666633333325,1.0
83,0.04722189223482059,0.7385492536046597,0.08986162467070165,0.0,0.132664991614216,0.0,0.7071067811865476,0.0,0.6454974825667409,0.0,0.0,0.183083459309206,0.16595005351875558,0.11960642719797115,0.04244953569648987,1.0,1.0
84,0.31879528948123814,1.0,0.3166029382613469,0.3328292466572972,0.13337665962728762,0.07895453025977785,1.0,1.0,0.577349980514419,0.2357017889905237,0.09016696346674323,0.3737175463759679,0.528472529115637,0.31148250692077123,0.08777093099489533,0.0,1.0
85,0.08417137064316915,1.0,0.15951413160599612,0.17496401806522646,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2478961757802658,0.7306225608054974,0.15856166276941416,0.046879964142407284,1.0,1.0
86,0.6093108607735318,1.0,0.18084190360460298,0.18829171631135547,0.08396824796711354,0.3454761532189863,1.0,0.9128707466010728,1.0,0.7071067811865476,0.4324255657551935,0.25346757200057346,0.5887404708481778,0.3008184047597733,0.15628234777671943,0.0,1.0
87,0.6554515552145914,1.0,0.21458017925221934,0.17987153016761134,0.2043123969698255,0.33377094726179873,1.0,0.8660254037844386,1.0,0.7071067811865476,0.4131969352706687,0.40938706057120133,0.6568097082592409,0.244073583220585,0.16436015568469248,0.0,1.0
88,0.4604437173553996,1.0,0.03029234749685527,0.03322634039577892,0.0,0.04702526195438642,0.28867455724396635,0.28867455724396635,0.0,0.2357017889905237,0.09016696346674323,0.05285164225816899,0.3612202609768253,0.14550395672731414,0.11216730083023532,0.0,1.0
89,0.566448940224493,1.0,0.0,0.0,0.0,0.2400950281581402,0.0,0.0,0.0,0.5270464875131985,0.33737388489831593,0.0,0.4427239694466418,0.17209518509968985,0.19321631806419484,0.0,1.0
90,0.7018773197925381,1.0,0.3224888783570811,0.16780891863929748,0.41911228938210715,0.08868519722216785,1.0,0.5,0.9574272818339783,0.2357017889905237,0.09016696346674323,0.35845727794499,0.528472529115637,0.3554806610135826,0.35830908603093037,0.0,1.0
91,0.32220690977998606,1.0,0.1450691072146694,0.07460939202781687,0.18916659324521337,0.3032903880279363,0.9534626369187206,0.30151119382205366,0.9045341342370667,0.6030229404149288,0.4131969352706687,0.21791290351778864,0.3381275417099062,0.24547705069496628,0.10872913607149878,0.30151119382205366,0.8546470539122413
92,0.26342706277513467,1.0,0.030510341184998666,0.03346544806107741,0.0,0.10254372422793474,0.28867455724396635,0.28867455724396635,0.0,0.2357017889905237,0.09016696346674323,0.05285164225816899,0.21281216550777782,0.09322765064552747,0.06349016249678281,0.0,1.0
93,0.2620521702059211,1.0,0.09094433390481438,0.09975283017278327,0.0,0.0,0.40824869871194935,0.40824869871194935,0.0,0.0,0.0,0.07474350927519358,0.25231875340102694,0.0,0.10590393756796841,0.0,1.0
94,0.349752451327457,1.0,0.0659572923170905,0.07234564592060916,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.091541729654603,0.25231875340102694,0.0,0.10590393756796841,0.0,1.0
95,0.24464807415471052,1.0,0.0,0.0,0.0,0.05058420822994799,0.0,0.0,0.0,0.2357017889905237,0.09016696346674323,0.0,0.16595005351875558,0.05471088531308623,0.19462232552671696,0.0,1.0
96,0.2916636500614877,1.0,0.1227942817838505,0.1346876337540023,0.0,0.0,0.8164967850518458,0.8164967850518458,0.0,0.0,0.0,0.17528906692443832,0.4236856611389755,0.09068573462432837,0.07090011718007444,0.0,1.0
97,0.42905832558572665,1.0,0.0,0.0,0.0,0.19068717092249857,0.0,0.0,0.0,0.5773502691896258,0.22086305214969307,0.0,0.3381275417099062,0.0,0.10590393756796841,0.0,1.0
98,0.01572355899271522,0.6030223876441073,0.04013656660086312,0.0,0.05925462944877059,0.0,0.5,0.0,0.40824869871194935,0.0,0.0,0.091541729654603,0.46104306688172997,0.06553195150511158,0.03944219216030181,1.0,1.0
99,0.0,0.0,0.0,0.0,0.0,0.04365909094442599,0.0,0.0,0.0,0.3086065456207953,0.09016696346674323,0.0,0.28712475605122845,0.05216476859265381,0.10590393756796841,0.0,0.19343511901349508
100,0.016001380898171623,0.8164967850518458,0.020194898331236846,0.022150893597185944,0.0,0.0,0.333333166666625,0.333333166666625,0.0,0.0,0.0,0.05285164225816899,0.19056161401870997,0.022852196342386468,0.027748413937060904,0.0,0.5425821165873712
101,0.035049900871516104,0.5222327067505443,0.16568926458055674,0.0,0.24461125621415436,0.0,1.0,0.0,1.0,0.0,0.0,0.183083459309206,0.22662602961736505,0.11849213044508906,0.02629127389822766,0.0,1.0
102,0.4311418848785499,1.0,0.2399626449437572,0.19439917511047558,0.2388295533545955,0.0,0.9574272818339783,0.9574272818339783,0.9128707466010728,0.0,0.0,0.45770864827301505,0.41187999572060086,0.42526017518700443,0.165516899234559,0.28867455724396635,1.0
103,0.005725409222777761,0.30151119382205366,0.08917368302945741,0.0,0.1316493659519694,0.0,1.0,0.0,1.0,0.0,0.0,0.2942654902820745,0.3612202609768253,0.0,0.10590393756796841,0.0,1.0
104,0.21276618265876068,1.0,0.0,0.0,0.0,0.1397285266269427,0.0,0.0,0.0,0.2357017889905237,0.09016696346674323,0.0,0.3381275417099062,0.21000341914999562,0.052550587600658595,0.28867455724396635,1.0
105,0.35806586764986303,1.0,0.1283607818291993,0.14079328222971318,0.0,0.14269914889405497,0.5,0.5,0.0,0.4714042850887124,0.22086305214969307,0.10570328451633798,0.3381275417099062,0.10248548782217806,0.1154923715067326,0.0,1.0
106,0.14649063788483868,1.0,0.13856996989228434,0.0,0.20457435486068792,0.0,1.0,0.0,1.0,0.0,0.0,0.183083459309206,0.2583994175975316,0.14711723279037223,0.04760077757840932,0.28867455724396635,1.0
107,0.5117104996745363,1.0,0.0,0.0,0.0,0.3397005505813509,0.0,0.0,0.0,0.6236093862881369,0.570265948512201,0.0,0.49581449233628566,0.15645305197346857,0.13681409877311088,0.0,1.0
108,0.2558577493699471,1.0,0.09295139356530116,0.06601560920040445,0.10457533169921099,0.09353558944265655,0.8164967850518458,0.40824869871194935,0.7071067811865476,0.2357017889905237,0.12751534261266767,0.1671315676162189,0.22662602961736505,0.10666228666219878,0.08030188843305526,0.0,1.0
109,0.5906798265680446,1.0,0.3022073926106066,0.25839708103779496,0.27945661559533713,0.39097657999189883,1.0,0.9574272818339783,1.0,0.6236093862881369,0.4131969352706687,0.4228131380653519,0.528472529115637,0.462676892322216,0.1793711327870518,0.28867455724396635,1.0
110,0.09057212132228845,0.9045341342370667,0.16621640457045445,0.11986376393637717,0.18489997295835392,0.0,0.9574272818339783,0.577349980514419,0.9128707466010728,0.0,0.0,0.3081753835709564,0.40383613126406065,0.1301351791303053,0.03716996797204235,0.0,1.0
111,0.4221289559024941,1.0,0.0,0.0,0.0,0.14625927639429057,0.0,0.0,0.0,0.2357017889905237,0.12751534261266767,0.0,0.34752870979718925,0.0,0.10590393756796841,0.0,1.0
112,0.528699291550957,1.0,0.23946926169262403,0.1450097045271989,0.29477524394773125,0.23077324054452483,1.0,0.5,1.0,0.4714042850887124,0.25503068522533534,0.4756647803235209,0.5123837993923201,0.17250812018635847,0.15450784475137813,0.0,1.0
